instance_id,error_code,severity_level,severity_name,subsystem_code,subsystem_name,mid,fault_category,machine,operation_code,run_id,title,primary_param,primary_param_name,primary_param_unit,primary_value,normal_min,normal_max,critical_min,critical_max,all_pvalues_json,recommended_action,related_codes,real_x_rms,real_y_rms,real_z_rms,real_crest,real_kurtosis,source,complaint_case_id
456,ELC-WN-001,6,WARNING,ELC,Electrical Cabinet,142,process_anomaly,M02,OP01,M02_OP01_inst0456,DC Bus — Minor Voltage Ripple Detected,P090,DC Bus Voltage,V,597.809,560.0,620.0,480.0,680.0,"{""P090"": 597.809, ""P001"": 7240.022, ""P002"": 14.07}",Log event. No immediate action required. Review at end of shift.,ELC-CR-001|ELC-MD-001,,,,,,synthetic_normal,
457,ELC-AD-001,8,ADVISORY,ELC,Electrical Cabinet,142,process_anomaly,M03,OP04,M03_OP04_inst0457,UPS Battery — Fully Charged,P093,UPS Battery Level,%,87.8,80.0,100.0,20.0,100.0,"{""P093"": 87.8, ""P001"": 6066.334, ""P002"": 36.485}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
458,SPN-NC-002,7,NOTICE,SPN,Spindle Drive System,128,process_anomaly,M03,OP01,M03_OP01_inst0458,Spindle Warm-Up Complete,P003,Spindle Motor Temperature,°C,25.524,20.0,75.0,0.0,95.0,"{""P003"": 25.524, ""P001"": 3866.773, ""P002"": 11.279}",Informational. Parameter approaching limit. Review during next maintenance window.,SPN-WN-002,,,,,,synthetic_normal,
459,CLS-WN-001,6,WARNING,CLS,Coolant System,134,process_anomaly,M03,OP11,M03_OP11_inst0459,Coolant Tank — Refill Reminder,P033,Coolant Tank Level,%,72.5,20.0,100.0,5.0,100.0,"{""P033"": 72.5, ""P001"": 163.694, ""P002"": 29.204}",Log event. No immediate action required. Review at end of shift.,CLS-MD-001,,,,,,synthetic_normal,
460,SPN-AD-002,8,ADVISORY,SPN,Spindle Drive System,128,process_anomaly,M02,OP11,M02_OP11_inst0460,Spindle Idle — No Load Detected,P002,Spindle Load,%,13.0,0.0,85.0,0.0,105.0,"{""P002"": 13.0, ""P001"": 659.544, ""P003"": 41.069}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
461,SPN-AD-001,8,ADVISORY,SPN,Spindle Drive System,128,process_anomaly,M01,OP04,M01_OP04_inst0461,Spindle Running at Reduced Speed — Override Active,P001,Spindle Speed,RPM,2051.0,100.0,8000.0,0.0,8500.0,"{""P001"": 2051, ""P083"": 35.911, ""P002"": 32.531, ""P003"": 64.735}",Performance advisory only. No maintenance action required.,SPN-MD-002,,,,,,synthetic_normal,
462,AXS-WN-001,6,WARNING,AXS,Axis Servo System,130,process_anomaly,M03,OP11,M03_OP11_inst0462,Following Error — Intermittent Spikes,P016,Axis Following Error,mm,0.027,0.0,0.05,0.0,2.0,"{""P016"": 0.027, ""P001"": 4291.015, ""P002"": 0.72}",Log event. No immediate action required. Review at end of shift.,AXS-MD-001|AXS-MJ-001,,,,,,synthetic_normal,
463,AXS-AD-001,8,ADVISORY,AXS,Axis Servo System,130,process_anomaly,M02,OP04,M02_OP04_inst0463,Rapid Override Active,P083,Feed Override,%,46.7,0.0,120.0,0.0,150.0,"{""P083"": 46.7, ""P001"": 5061.832, ""P002"": 12.867}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
464,THM-WN-001,6,WARNING,THM,Thermal Management,146,process_anomaly,M03,OP11,M03_OP11_inst0464,Ambient Temperature — Above Recommended Range,P070,Ambient Temperature,°C,28.097,15.0,35.0,5.0,45.0,"{""P070"": 28.097, ""P001"": 1816.233, ""P002"": 76.21}",Log event. No immediate action required. Review at end of shift.,THM-MD-001,,,,,,synthetic_normal,
465,AXS-WN-001,6,WARNING,AXS,Axis Servo System,130,process_anomaly,M01,OP08,M01_OP08_inst0465,Following Error — Intermittent Spikes,P016,Axis Following Error,mm,0.038,0.0,0.05,0.0,2.0,"{""P016"": 0.038, ""P001"": 2877.132, ""P002"": 36.498}",Log event. No immediate action required. Review at end of shift.,AXS-MD-001|AXS-MJ-001,,,,,,synthetic_normal,
466,AXS-WN-001,6,WARNING,AXS,Axis Servo System,130,process_anomaly,M01,OP04,M01_OP04_inst0466,Following Error — Intermittent Spikes,P016,Axis Following Error,mm,0.036,0.0,0.05,0.0,2.0,"{""P016"": 0.036, ""P001"": 2060.52, ""P002"": 51.085}",Log event. No immediate action required. Review at end of shift.,AXS-MD-001|AXS-MJ-001,,,,,,synthetic_normal,
467,LUB-NC-001,7,NOTICE,LUB,Lubrication System,136,process_anomaly,M03,OP01,M03_OP01_inst0467,Lubrication Cycle Complete,P040,Lubrication Oil Pressure,bar,3.098,2.0,4.5,0.5,6.0,"{""P040"": 3.098, ""P042"": 1.817, ""P001"": 2483.03, ""P002"": 44.009}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
468,HYD-WN-001,6,WARNING,HYD,Hydraulic System,138,process_anomaly,M01,OP11,M01_OP11_inst0468,Hydraulic Pump — Scheduled Service Due,P052,Hydraulic Pump Flow,L/min,29.557,20.0,35.0,5.0,40.0,"{""P052"": 29.557, ""P001"": 5204.741, ""P002"": 66.623}",Log event. No immediate action required. Review at end of shift.,HYD-MD-001,,,,,,synthetic_normal,
469,CLS-NC-001,7,NOTICE,CLS,Coolant System,134,process_anomaly,M02,OP07,M02_OP07_inst0469,Coolant Temperature Stabilised,P031,Coolant Temperature,°C,17.902,15.0,35.0,5.0,45.0,"{""P031"": 17.902, ""P001"": 4046.702, ""P002"": 50.484}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
470,SPN-WN-001,6,WARNING,SPN,Spindle Drive System,128,tool_wear,M02,OP04,M02_OP04_inst0470,Spindle Load — Tool Life 80% Consumed,P002,Spindle Load,%,46.4,0.0,85.0,0.0,105.0,"{""P002"": 46.4, ""P001"": 6900.431, ""P003"": 51.261}",Log event. No immediate action required. Review at end of shift.,SPN-MN-001|TCS-MD-001,,,,,,synthetic_normal,
471,ELC-WN-001,6,WARNING,ELC,Electrical Cabinet,142,process_anomaly,M03,OP11,M03_OP11_inst0471,DC Bus — Minor Voltage Ripple Detected,P090,DC Bus Voltage,V,593.628,560.0,620.0,480.0,680.0,"{""P090"": 593.628, ""P001"": 3821.016, ""P002"": 83.926}",Log event. No immediate action required. Review at end of shift.,ELC-CR-001|ELC-MD-001,,,,,,synthetic_normal,
472,SPN-NC-001,7,NOTICE,SPN,Spindle Drive System,128,process_anomaly,M01,OP08,M01_OP08_inst0472,Spindle Speed Program Limit Active,P001,Spindle Speed,RPM,1103.0,100.0,8000.0,0.0,8500.0,"{""P001"": 1103, ""P002"": 22.286, ""P003"": 22.19, ""P004"": 0.272}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
473,ELC-AD-001,8,ADVISORY,ELC,Electrical Cabinet,142,process_anomaly,M03,OP04,M03_OP04_inst0473,UPS Battery — Fully Charged,P093,UPS Battery Level,%,87.0,80.0,100.0,20.0,100.0,"{""P093"": 87.0, ""P001"": 4058.287, ""P002"": 35.312}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
474,ELC-AD-001,8,ADVISORY,ELC,Electrical Cabinet,142,process_anomaly,M01,OP11,M01_OP11_inst0474,UPS Battery — Fully Charged,P093,UPS Battery Level,%,86.3,80.0,100.0,20.0,100.0,"{""P093"": 86.3, ""P001"": 4966.772, ""P002"": 23.585}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
475,LUB-AD-001,8,ADVISORY,LUB,Lubrication System,136,process_anomaly,M01,OP08,M01_OP08_inst0475,Lubrication Oil Level — Nominal,P041,Lubrication Oil Level,%,60.1,25.0,100.0,10.0,100.0,"{""P041"": 60.1, ""P001"": 7797.076, ""P002"": 13.207}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
476,VIB-WN-001,6,WARNING,VIB,Vibration Monitoring,144,process_anomaly,M02,OP08,M02_OP08_inst0476,Vibration — Normal Operating Range,P060,X-Axis Vibration RMS,mm/s,3.249,0.0,4.5,0.0,11.2,"{""P060"": 3.249, ""P061"": 3.755, ""P062"": 3.065, ""P001"": 622.309, ""P002"": 59.387}",Log event. No immediate action required. Review at end of shift.,,,,,,,synthetic_normal,
477,CLS-NC-001,7,NOTICE,CLS,Coolant System,134,process_anomaly,M01,OP02,M01_OP02_inst0477,Coolant Temperature Stabilised,P031,Coolant Temperature,°C,17.69,15.0,35.0,5.0,45.0,"{""P031"": 17.69, ""P001"": 3532.42, ""P002"": 38.537}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
478,SPN-WN-004,6,WARNING,SPN,Spindle Drive System,128,tool_wear,M02,OP11,M02_OP11_inst0478,Spindle Load Variance — Increased Part-to-Part Variation,P002,Spindle Load,%,64.6,0.0,85.0,0.0,105.0,"{""P002"": 64.6, ""P001"": 5951.2, ""P003"": 26.569}",Log event. No immediate action required. Review at end of shift.,SPN-MN-001|CLS-WN-001,,,,,,synthetic_normal,
479,AXS-WN-001,6,WARNING,AXS,Axis Servo System,130,process_anomaly,M03,OP01,M03_OP01_inst0479,Following Error — Intermittent Spikes,P016,Axis Following Error,mm,0.028,0.0,0.05,0.0,2.0,"{""P016"": 0.028, ""P001"": 7628.828, ""P002"": 44.455}",Log event. No immediate action required. Review at end of shift.,AXS-MD-001|AXS-MJ-001,,,,,,synthetic_normal,
480,CLS-AD-001,8,ADVISORY,CLS,Coolant System,134,process_anomaly,M01,OP04,M01_OP04_inst0480,Coolant — Through-Spindle Active,P030,Coolant Flow Rate,L/min,18.769,15.0,40.0,5.0,50.0,"{""P030"": 18.769, ""P001"": 6270.879, ""P002"": 22.845}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
481,SPN-AD-002,8,ADVISORY,SPN,Spindle Drive System,128,process_anomaly,M01,OP04,M01_OP04_inst0481,Spindle Idle — No Load Detected,P002,Spindle Load,%,35.9,0.0,85.0,0.0,105.0,"{""P002"": 35.9, ""P001"": 2248.647, ""P003"": 23.513}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
482,SPN-NC-001,7,NOTICE,SPN,Spindle Drive System,128,process_anomaly,M02,OP07,M02_OP07_inst0482,Spindle Speed Program Limit Active,P001,Spindle Speed,RPM,2504.0,100.0,8000.0,0.0,8500.0,"{""P001"": 2504, ""P002"": 4.712, ""P003"": 67.265, ""P004"": 0.751}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
483,AXS-AD-001,8,ADVISORY,AXS,Axis Servo System,130,process_anomaly,M02,OP14,M02_OP14_inst0483,Rapid Override Active,P083,Feed Override,%,16.9,0.0,120.0,0.0,150.0,"{""P083"": 16.9, ""P001"": 4633.907, ""P002"": 61.436}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
484,CLS-WN-001,6,WARNING,CLS,Coolant System,134,process_anomaly,M03,OP08,M03_OP08_inst0484,Coolant Tank — Refill Reminder,P033,Coolant Tank Level,%,60.1,20.0,100.0,5.0,100.0,"{""P033"": 60.1, ""P001"": 6883.643, ""P002"": 1.044}",Log event. No immediate action required. Review at end of shift.,CLS-MD-001,,,,,,synthetic_normal,
485,SPN-WN-003,6,WARNING,SPN,Spindle Drive System,128,tool_wear,M02,OP04,M02_OP04_inst0485,Tool Life Counter — Approaching Limit,P002,Spindle Load,%,53.9,0.0,85.0,0.0,105.0,"{""P002"": 53.9, ""P005"": 18.01, ""P001"": 7456.165, ""P003"": 67.162}",Log event. No immediate action required. Review at end of shift.,SPN-WN-001|TCS-NC-001,,,,,,synthetic_normal,
486,THM-WN-001,6,WARNING,THM,Thermal Management,146,process_anomaly,M01,OP04,M01_OP04_inst0486,Ambient Temperature — Above Recommended Range,P070,Ambient Temperature,°C,26.738,15.0,35.0,5.0,45.0,"{""P070"": 26.738, ""P001"": 7335.253, ""P002"": 27.194}",Log event. No immediate action required. Review at end of shift.,THM-MD-001,,,,,,synthetic_normal,
487,SPN-NC-001,7,NOTICE,SPN,Spindle Drive System,128,process_anomaly,M03,OP04,M03_OP04_inst0487,Spindle Speed Program Limit Active,P001,Spindle Speed,RPM,1267.0,100.0,8000.0,0.0,8500.0,"{""P001"": 1267, ""P002"": 57.233, ""P003"": 22.897, ""P004"": 1.004}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
488,SPN-WN-003,6,WARNING,SPN,Spindle Drive System,128,tool_wear,M02,OP01,M02_OP01_inst0488,Tool Life Counter — Approaching Limit,P002,Spindle Load,%,68.6,0.0,85.0,0.0,105.0,"{""P002"": 68.6, ""P005"": 103.924, ""P001"": 6210.867, ""P003"": 37.088}",Log event. No immediate action required. Review at end of shift.,SPN-WN-001|TCS-NC-001,,,,,,synthetic_normal,
489,SPN-NC-002,7,NOTICE,SPN,Spindle Drive System,128,process_anomaly,M03,OP07,M03_OP07_inst0489,Spindle Warm-Up Complete,P003,Spindle Motor Temperature,°C,25.675,20.0,75.0,0.0,95.0,"{""P003"": 25.675, ""P001"": 1685.302, ""P002"": 47.924}",Informational. Parameter approaching limit. Review during next maintenance window.,SPN-WN-002,,,,,,synthetic_normal,
490,LUB-AD-001,8,ADVISORY,LUB,Lubrication System,136,process_anomaly,M03,OP08,M03_OP08_inst0490,Lubrication Oil Level — Nominal,P041,Lubrication Oil Level,%,39.8,25.0,100.0,10.0,100.0,"{""P041"": 39.8, ""P001"": 3009.362, ""P002"": 82.608}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
491,TCS-NC-001,7,NOTICE,TCS,Tool Change System,132,process_anomaly,M03,OP08,M03_OP08_inst0491,Tool Change Complete,P020,Tool Magazine Position,slot,12.7,1.0,30.0,0.0,31.0,"{""P020"": 12.7, ""P022"": 4.113, ""P001"": 150.385, ""P002"": 34.853}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
492,CLS-WN-001,6,WARNING,CLS,Coolant System,134,process_anomaly,M03,OP04,M03_OP04_inst0492,Coolant Tank — Refill Reminder,P033,Coolant Tank Level,%,77.8,20.0,100.0,5.0,100.0,"{""P033"": 77.8, ""P001"": 5578.34, ""P002"": 0.816}",Log event. No immediate action required. Review at end of shift.,CLS-MD-001,,,,,,synthetic_normal,
493,VIB-NC-001,7,NOTICE,VIB,Vibration Monitoring,144,process_anomaly,M01,OP14,M01_OP14_inst0493,Crest Factor — Within Normal Band,P063,Vibration Crest Factor,-,2.27,1.0,4.5,0.0,12.0,"{""P063"": 2.27, ""P001"": 6807.147, ""P002"": 61.813}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
494,SPN-AD-001,8,ADVISORY,SPN,Spindle Drive System,128,process_anomaly,M01,OP08,M01_OP08_inst0494,Spindle Running at Reduced Speed — Override Active,P001,Spindle Speed,RPM,3996.0,100.0,8000.0,0.0,8500.0,"{""P001"": 3996, ""P083"": 50.378, ""P002"": 81.701, ""P003"": 73.491}",Performance advisory only. No maintenance action required.,SPN-MD-002,,,,,,synthetic_normal,
495,AXS-NC-001,7,NOTICE,AXS,Axis Servo System,130,process_anomaly,M03,OP04,M03_OP04_inst0495,Axis Position — Reference Established,P010,X-Axis Position Error,mm,-0.007,-0.01,0.01,-0.5,0.5,"{""P010"": -0.007, ""P011"": 0.008, ""P012"": 0.008, ""P001"": 4206.098, ""P002"": 59.572}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
496,ELC-WN-001,6,WARNING,ELC,Electrical Cabinet,142,process_anomaly,M02,OP11,M02_OP11_inst0496,DC Bus — Minor Voltage Ripple Detected,P090,DC Bus Voltage,V,591.783,560.0,620.0,480.0,680.0,"{""P090"": 591.783, ""P001"": 855.058, ""P002"": 11.349}",Log event. No immediate action required. Review at end of shift.,ELC-CR-001|ELC-MD-001,,,,,,synthetic_normal,
497,ELC-AD-001,8,ADVISORY,ELC,Electrical Cabinet,142,process_anomaly,M01,OP08,M01_OP08_inst0497,UPS Battery — Fully Charged,P093,UPS Battery Level,%,86.5,80.0,100.0,20.0,100.0,"{""P093"": 86.5, ""P001"": 3536.365, ""P002"": 81.959}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
498,CLS-NC-001,7,NOTICE,CLS,Coolant System,134,process_anomaly,M02,OP04,M02_OP04_inst0498,Coolant Temperature Stabilised,P031,Coolant Temperature,°C,23.807,15.0,35.0,5.0,45.0,"{""P031"": 23.807, ""P001"": 7415.731, ""P002"": 33.401}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
499,VIB-WN-001,6,WARNING,VIB,Vibration Monitoring,144,process_anomaly,M02,OP07,M02_OP07_inst0499,Vibration — Normal Operating Range,P060,X-Axis Vibration RMS,mm/s,2.678,0.0,4.5,0.0,11.2,"{""P060"": 2.678, ""P061"": 0.336, ""P062"": 0.912, ""P001"": 6261.502, ""P002"": 49.7}",Log event. No immediate action required. Review at end of shift.,,,,,,,synthetic_normal,
500,AXS-NC-001,7,NOTICE,AXS,Axis Servo System,130,process_anomaly,M01,OP02,M01_OP02_inst0500,Axis Position — Reference Established,P010,X-Axis Position Error,mm,-0.004,-0.01,0.01,-0.5,0.5,"{""P010"": -0.004, ""P011"": -0.004, ""P012"": -0.008, ""P001"": 2930.471, ""P002"": 65.479}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
501,THM-AD-001,8,ADVISORY,THM,Thermal Management,146,process_anomaly,M02,OP07,M02_OP07_inst0501,Feed Motor Temperature — Nominal,P072,Feed Drive Motor Temp,°C,30.712,20.0,72.0,0.0,90.0,"{""P072"": 30.712, ""P001"": 1047.317, ""P002"": 13.397}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
502,LUB-AD-001,8,ADVISORY,LUB,Lubrication System,136,process_anomaly,M03,OP11,M03_OP11_inst0502,Lubrication Oil Level — Nominal,P041,Lubrication Oil Level,%,50.6,25.0,100.0,10.0,100.0,"{""P041"": 50.6, ""P001"": 1798.664, ""P002"": 72.809}",Performance advisory only. No maintenance action required.,,,,,,,synthetic_normal,
503,AXS-NC-001,7,NOTICE,AXS,Axis Servo System,130,process_anomaly,M01,OP11,M01_OP11_inst0503,Axis Position — Reference Established,P010,X-Axis Position Error,mm,-0.006,-0.01,0.01,-0.5,0.5,"{""P010"": -0.006, ""P011"": -0.003, ""P012"": 0.0, ""P001"": 5449.749, ""P002"": 22.114}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
504,TCS-WN-001,6,WARNING,TCS,Tool Change System,132,tool_wear,M01,OP07,M01_OP07_inst0504,Next Tool Pre-Call — Long ATC Cycle Expected,P020,Tool Magazine Position,slot,24.2,1.0,30.0,0.0,31.0,"{""P020"": 24.2, ""P001"": 4492.035, ""P002"": 46.76}",Log event. No immediate action required. Review at end of shift.,,,,,,,synthetic_normal,
505,SPN-AD-001,8,ADVISORY,SPN,Spindle Drive System,128,process_anomaly,M02,OP01,M02_OP01_inst0505,Spindle Running at Reduced Speed — Override Active,P001,Spindle Speed,RPM,3430.0,100.0,8000.0,0.0,8500.0,"{""P001"": 3430, ""P083"": 16.775, ""P002"": 1.016, ""P003"": 65.67}",Performance advisory only. No maintenance action required.,SPN-MD-002,,,,,,synthetic_normal,
506,CLS-WN-001,6,WARNING,CLS,Coolant System,134,process_anomaly,M01,OP02,M01_OP02_inst0506,Coolant Tank — Refill Reminder,P033,Coolant Tank Level,%,83.1,20.0,100.0,5.0,100.0,"{""P033"": 83.1, ""P001"": 3040.694, ""P002"": 53.575}",Log event. No immediate action required. Review at end of shift.,CLS-MD-001,,,,,,synthetic_normal,
507,SPN-NC-002,7,NOTICE,SPN,Spindle Drive System,128,process_anomaly,M03,OP08,M03_OP08_inst0507,Spindle Warm-Up Complete,P003,Spindle Motor Temperature,°C,31.194,20.0,75.0,0.0,95.0,"{""P003"": 31.194, ""P001"": 6520.702, ""P002"": 1.853}",Informational. Parameter approaching limit. Review during next maintenance window.,SPN-WN-002,,,,,,synthetic_normal,
508,SPN-NC-001,7,NOTICE,SPN,Spindle Drive System,128,process_anomaly,M01,OP11,M01_OP11_inst0508,Spindle Speed Program Limit Active,P001,Spindle Speed,RPM,2291.0,100.0,8000.0,0.0,8500.0,"{""P001"": 2291, ""P002"": 10.947, ""P003"": 69.779, ""P004"": 3.732}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
509,VIB-NC-001,7,NOTICE,VIB,Vibration Monitoring,144,process_anomaly,M01,OP01,M01_OP01_inst0509,Crest Factor — Within Normal Band,P063,Vibration Crest Factor,-,2.669,1.0,4.5,0.0,12.0,"{""P063"": 2.669, ""P001"": 500.038, ""P002"": 78.551}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
510,THM-NC-001,7,NOTICE,THM,Thermal Management,146,process_anomaly,M03,OP07,M03_OP07_inst0510,Thermal Compensation Active,P070,Ambient Temperature,°C,20.969,15.0,35.0,5.0,45.0,"{""P070"": 20.969, ""P003"": 41.05, ""P001"": 3470.646, ""P002"": 30.085}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
511,TCS-WN-001,6,WARNING,TCS,Tool Change System,132,tool_wear,M02,OP04,M02_OP04_inst0511,Next Tool Pre-Call — Long ATC Cycle Expected,P020,Tool Magazine Position,slot,20.0,1.0,30.0,0.0,31.0,"{""P020"": 20.0, ""P001"": 1274.188, ""P002"": 52.199}",Log event. No immediate action required. Review at end of shift.,,,,,,,synthetic_normal,
512,CLS-NC-001,7,NOTICE,CLS,Coolant System,134,process_anomaly,M03,OP04,M03_OP04_inst0512,Coolant Temperature Stabilised,P031,Coolant Temperature,°C,20.991,15.0,35.0,5.0,45.0,"{""P031"": 20.991, ""P001"": 7073.951, ""P002"": 40.718}",Informational. Parameter approaching limit. Review during next maintenance window.,,,,,,,synthetic_normal,
513,SPN-NC-002,7,NOTICE,SPN,Spindle Drive System,128,process_anomaly,M02,OP07,M02_OP07_inst0513,Spindle Warm-Up Complete,P003,Spindle Motor Temperature,°C,28.519,20.0,75.0,0.0,95.0,"{""P003"": 28.519, ""P001"": 1675.717, ""P002"": 75.195}",Informational. Parameter approaching limit. Review during next maintenance window.,SPN-WN-002,,,,,,synthetic_normal,
